film,filmLabel
http://www.wikidata.org/entity/Q185803,A Time for Drunken Horses
http://www.wikidata.org/entity/Q185805,The Hunter
http://www.wikidata.org/entity/Q185806,Sikandar
http://www.wikidata.org/entity/Q185809,Zeit für mehr
http://www.wikidata.org/entity/Q185834,A Time to Love and a Time to Die
http://www.wikidata.org/entity/Q185859,For Richer or Poorer
http://www.wikidata.org/entity/Q185884,Tetsuo: The Iron Man
http://www.wikidata.org/entity/Q185888,The Social Network
http://www.wikidata.org/entity/Q185976,Zeitgeist: Addendum
http://www.wikidata.org/entity/Q185977,Zeitgeist: Moving Forward
http://www.wikidata.org/entity/Q185999,Killers
http://www.wikidata.org/entity/Q186014,Zeitgeist: The Movie
http://www.wikidata.org/entity/Q186281,Metamorphosis
http://www.wikidata.org/entity/Q186323,Borat
http://www.wikidata.org/entity/Q186341,The Shining
http://www.wikidata.org/entity/Q186445,Who's Harry Crumb?
http://www.wikidata.org/entity/Q186490,A Walk with Love and Death
http://www.wikidata.org/entity/Q186504,The Portrait of a Lady
http://www.wikidata.org/entity/Q186587,Troy
http://www.wikidata.org/entity/Q186799,13
http://www.wikidata.org/entity/Q186810,13 Assassins
http://www.wikidata.org/entity/Q186842,The 13 Most Beautiful Women
http://www.wikidata.org/entity/Q186864,Thirteen Ghosts
http://www.wikidata.org/entity/Q186873,13 Semester
http://www.wikidata.org/entity/Q186881,13 kleine Esel und der Sonnenhof
http://www.wikidata.org/entity/Q186900,13 Tzameti
http://www.wikidata.org/entity/Q187079,Married Life
http://www.wikidata.org/entity/Q187154,The Day the Earth Stood Still
http://www.wikidata.org/entity/Q187266,Toy Story 2
http://www.wikidata.org/entity/Q187276,Au revoir les enfants
http://www.wikidata.org/entity/Q187278,Toy Story 3
http://www.wikidata.org/entity/Q187414,Virtuosity
http://www.wikidata.org/entity/Q187423,Zelig
http://www.wikidata.org/entity/Q187561,Madonna: Truth or Dare
http://www.wikidata.org/entity/Q187651,Strange Wilderness
http://www.wikidata.org/entity/Q187669,The Cell
http://www.wikidata.org/entity/Q187686,Brute Force
http://www.wikidata.org/entity/Q187726,"Monsters, Inc."
http://www.wikidata.org/entity/Q187863,Gaja Gamini
http://www.wikidata.org/entity/Q187999,Dangerous Beauty
http://www.wikidata.org/entity/Q188000,Crash
http://www.wikidata.org/entity/Q188019,Primeval
http://www.wikidata.org/entity/Q188035,Apocalypto
http://www.wikidata.org/entity/Q188064,The Thing About My Folks
http://www.wikidata.org/entity/Q188159,A Dangerous Method
http://www.wikidata.org/entity/Q188323,Robin Hood and the Pirates
http://www.wikidata.org/entity/Q188335,Rebound
http://www.wikidata.org/entity/Q188384,Orlando
http://www.wikidata.org/entity/Q188439,Tangled
http://www.wikidata.org/entity/Q188652,Rocky
http://www.wikidata.org/entity/Q188718,The Bridge on the River Kwai
http://www.wikidata.org/entity/Q188845,Rain Man
http://www.wikidata.org/entity/Q188850,Mamma Mia!
http://www.wikidata.org/entity/Q188991,Dr. Babasaheb Ambedkar
http://www.wikidata.org/entity/Q189054,Batman Returns
http://www.wikidata.org/entity/Q189330,The Dark Knight Rises
http://www.wikidata.org/entity/Q189505,Jaws
http://www.wikidata.org/entity/Q189540,Seven Samurai
http://www.wikidata.org/entity/Q189600,The Matrix Reloaded
http://www.wikidata.org/entity/Q189687,Zenobia
http://www.wikidata.org/entity/Q189889,Chicago
http://www.wikidata.org/entity/Q190050,Fight Club
http://www.wikidata.org/entity/Q190086,Some Like It Hot
http://www.wikidata.org/entity/Q190145,Spider-Man 2
http://www.wikidata.org/entity/Q190196,My Magic
http://www.wikidata.org/entity/Q190525,Memento
http://www.wikidata.org/entity/Q190588,Love Actually
http://www.wikidata.org/entity/Q190643,Platoon
http://www.wikidata.org/entity/Q190765,1492 – Conquest of Paradise
http://www.wikidata.org/entity/Q190908,Seven
http://www.wikidata.org/entity/Q190910,Ice Age: The Meltdown
http://www.wikidata.org/entity/Q190956,Amadeus
http://www.wikidata.org/entity/Q191006,14 Days to Life
http://www.wikidata.org/entity/Q191040,Mr. & Mrs. Smith
http://www.wikidata.org/entity/Q191074,Babel
http://www.wikidata.org/entity/Q191100,Transformers: Revenge of the Fallen
http://www.wikidata.org/entity/Q191418,Zeppelin
http://www.wikidata.org/entity/Q191543,Terminator Salvation
http://www.wikidata.org/entity/Q191921,Zero Effect
http://www.wikidata.org/entity/Q191955,Zero Tolerance
http://www.wikidata.org/entity/Q191958,Zero Woman: Final Mission
http://www.wikidata.org/entity/Q192022,Broken Embraces
http://www.wikidata.org/entity/Q192073,Little Miss Sunshine
http://www.wikidata.org/entity/Q192115,Sin City
http://www.wikidata.org/entity/Q192160,The Limits of Control
http://www.wikidata.org/entity/Q192212,Cars 2
http://www.wikidata.org/entity/Q192301,Broken Flowers
http://www.wikidata.org/entity/Q192347,Lachhi
http://www.wikidata.org/entity/Q192409,Down by Law
http://www.wikidata.org/entity/Q192476,3D Sex and Zen: Extreme Ecstasy
http://www.wikidata.org/entity/Q192542,Incident at Map Grid 36-80
http://www.wikidata.org/entity/Q192543,Strong with Spirit
http://www.wikidata.org/entity/Q192686,Prometheus
http://www.wikidata.org/entity/Q192724,Iron Man
http://www.wikidata.org/entity/Q192934,Angels & Demons
http://www.wikidata.org/entity/Q192979,Clash of the Titans
http://www.wikidata.org/entity/Q193066,Breakfast at Tiffany's
http://www.wikidata.org/entity/Q193570,Sunset Boulevard
http://www.wikidata.org/entity/Q193573,Moulin Rouge!
http://www.wikidata.org/entity/Q193577,Kramer vs. Kramer
http://www.wikidata.org/entity/Q193695,The Wizard of Oz
http://www.wikidata.org/entity/Q193835,Good Will Hunting
http://www.wikidata.org/entity/Q193963,The Odd Life of Timothy Green
http://www.wikidata.org/entity/Q193981,Tape
http://www.wikidata.org/entity/Q194013,It's Impossible to Learn to Plow by Reading Books
http://www.wikidata.org/entity/Q194106,The City of the Dead
http://www.wikidata.org/entity/Q194142,Friends with Money
http://www.wikidata.org/entity/Q194143,Bear Island
http://www.wikidata.org/entity/Q194248,Plots with a View
http://www.wikidata.org/entity/Q194346,The Musketeer
http://www.wikidata.org/entity/Q194413,Pearl Harbor
http://www.wikidata.org/entity/Q194599,Return to Me
http://www.wikidata.org/entity/Q194649,Import-Export
http://www.wikidata.org/entity/Q194669,Next Day Air
http://www.wikidata.org/entity/Q194696,Man on a Ledge
http://www.wikidata.org/entity/Q194702,The White Masai
http://www.wikidata.org/entity/Q194728,"Another Time, Another Place"
http://www.wikidata.org/entity/Q194778,Skull and Crown
http://www.wikidata.org/entity/Q194784,Girl o' My Dreams
http://www.wikidata.org/entity/Q194801,Mr. Robinson Crusoe
http://www.wikidata.org/entity/Q194941,Kingdom of Crooked Mirrors
http://www.wikidata.org/entity/Q195011,Pistol for a Hundred Coffins
http://www.wikidata.org/entity/Q195063,A Simple Noodle Story
http://www.wikidata.org/entity/Q195274,Little Women
http://www.wikidata.org/entity/Q195303,Barfly
http://www.wikidata.org/entity/Q195402,What's New Pussycat?
http://www.wikidata.org/entity/Q195449,The Wild Party
http://www.wikidata.org/entity/Q195525,Quartet
http://www.wikidata.org/entity/Q195576,1612
http://www.wikidata.org/entity/Q195593,Masculin Féminin
http://www.wikidata.org/entity/Q195697,Tess of the Storm Country
http://www.wikidata.org/entity/Q195710,Krull
http://www.wikidata.org/entity/Q195772,The Narrow Margin
http://www.wikidata.org/entity/Q195809,"Sick: The Life and Death of Bob Flanagan, Supermasochist"
http://www.wikidata.org/entity/Q195845,Klondike Fever
http://www.wikidata.org/entity/Q195920,The Substitute
http://www.wikidata.org/entity/Q195949,Evan Almighty
http://www.wikidata.org/entity/Q195959,The Lost Treasure of the Knights Templar
http://www.wikidata.org/entity/Q196004,From Dusk till Dawn
http://www.wikidata.org/entity/Q196029,Gimme Shelter
http://www.wikidata.org/entity/Q196103,Love Is All You Need
http://www.wikidata.org/entity/Q196184,Pulse
http://www.wikidata.org/entity/Q196665,8 Mile
http://www.wikidata.org/entity/Q196685,Escape Plan
http://www.wikidata.org/entity/Q196901,Zettl
http://www.wikidata.org/entity/Q196933,The Talk of the Town
http://www.wikidata.org/entity/Q196936,The Parallax View
http://www.wikidata.org/entity/Q196977,Witness for the Prosecution
http://www.wikidata.org/entity/Q197011,Zeus and Roxanne
http://www.wikidata.org/entity/Q205903,Doc
http://www.wikidata.org/entity/Q205957,Circus Renz
http://www.wikidata.org/entity/Q205983,A Gathering of Eagles
http://www.wikidata.org/entity/Q205991,Young Americans
http://www.wikidata.org/entity/Q206013,The Cloud Sheep
http://www.wikidata.org/entity/Q206080,Pirates of Tortuga
http://www.wikidata.org/entity/Q206124,Midnight in Paris
http://www.wikidata.org/entity/Q206182,1911
http://www.wikidata.org/entity/Q206224,Mind Ripper
http://www.wikidata.org/entity/Q206336,The Runaways
http://www.wikidata.org/entity/Q206374,The Expendables
http://www.wikidata.org/entity/Q206388,Once Upon a Time in America
http://www.wikidata.org/entity/Q206437,The Happiest Millionaire
http://www.wikidata.org/entity/Q206461,Excalibur
http://www.wikidata.org/entity/Q206497,The Blind Side
http://www.wikidata.org/entity/Q206576,Hugo
http://www.wikidata.org/entity/Q206589,Homer and Eddie
http://www.wikidata.org/entity/Q206635,Trembling Before G-d
http://www.wikidata.org/entity/Q206740,La Cage aux Folles II
http://www.wikidata.org/entity/Q206886,A Civil Action
http://www.wikidata.org/entity/Q207130,The Last Samurai
http://www.wikidata.org/entity/Q207189,Zlatna pracka
http://www.wikidata.org/entity/Q207482,1941
http://www.wikidata.org/entity/Q207494,1942: A Love Story
http://www.wikidata.org/entity/Q207536,The Matrix Revolutions
http://www.wikidata.org/entity/Q207588,From Here to Eternity
http://www.wikidata.org/entity/Q207659,Space Jam
http://www.wikidata.org/entity/Q207698,Kingdom of Heaven
http://www.wikidata.org/entity/Q207816,Bruce Almighty
http://www.wikidata.org/entity/Q207916,Tomorrow Never Dies
http://www.wikidata.org/entity/Q207921,Chariots of Fire
http://www.wikidata.org/entity/Q207954,Pretty Woman
http://www.wikidata.org/entity/Q208047,1968 Tunnel Rats
http://www.wikidata.org/entity/Q208108,Catch Me If You Can
http://www.wikidata.org/entity/Q208204,Finding Neverland
http://www.wikidata.org/entity/Q208263,The Green Mile
http://www.wikidata.org/entity/Q208266,Out of Africa
http://www.wikidata.org/entity/Q208269,Eternal Sunshine of the Spotless Mind
http://www.wikidata.org/entity/Q208344,Armageddon
http://www.wikidata.org/entity/Q208424,Nineteen Eighty-Four
http://www.wikidata.org/entity/Q208572,American History X
http://www.wikidata.org/entity/Q208592,Sleepy Hollow
http://www.wikidata.org/entity/Q208618,1991: The Year Punk Broke
http://www.wikidata.org/entity/Q208632,It Happened One Night
http://www.wikidata.org/entity/Q208844,Letters from My Windmill
http://www.wikidata.org/entity/Q208907,1:0 für das Glück
http://www.wikidata.org/entity/Q208983,La Belle Meunière
http://www.wikidata.org/entity/Q208988,The Last Day
http://www.wikidata.org/entity/Q209012,Sleuth
http://www.wikidata.org/entity/Q209170,Mary Poppins
http://www.wikidata.org/entity/Q209395,2-Headed Shark Attack
http://www.wikidata.org/entity/Q209481,Eyes Wide Shut
http://www.wikidata.org/entity/Q209505,The Ward
http://www.wikidata.org/entity/Q209538,Iron Man 3
http://www.wikidata.org/entity/Q209552,Street Trash
http://www.wikidata.org/entity/Q209667,Volver
http://www.wikidata.org/entity/Q209737,Arabian Nights
http://www.wikidata.org/entity/Q209839,The Saint in Palm Springs
http://www.wikidata.org/entity/Q209854,The Gorilla
http://www.wikidata.org/entity/Q209913,Agent Cody Banks 2: Destination London
http://www.wikidata.org/entity/Q210111,Ruby Sparks
http://www.wikidata.org/entity/Q210182,La Piscine
http://www.wikidata.org/entity/Q210233,The Anderson Platoon
http://www.wikidata.org/entity/Q210364,Shutter Island
http://www.wikidata.org/entity/Q210509,Salon Kitty
http://www.wikidata.org/entity/Q210590,Angel Face
http://www.wikidata.org/entity/Q210681,"20,000 Years in Sing Sing"
http://www.wikidata.org/entity/Q210756,The Thing
http://www.wikidata.org/entity/Q210812,The Expendables 2
http://www.wikidata.org/entity/Q210873,Leave Her to Heaven
http://www.wikidata.org/entity/Q211009,Van Helsing
http://www.wikidata.org/entity/Q211066,The Guitar Mongoloid
http://www.wikidata.org/entity/Q211206,Stand and Deliver
http://www.wikidata.org/entity/Q211222,The Young and Prodigious T. S. Spivet
http://www.wikidata.org/entity/Q211278,2001 Maniacs
http://www.wikidata.org/entity/Q211282,2001 Maniacs: Field of Screams
http://www.wikidata.org/entity/Q211321,2001: A Space Travesty
http://www.wikidata.org/entity/Q211341,Il birichino di papà
http://www.wikidata.org/entity/Q211372,On the Waterfront
http://www.wikidata.org/entity/Q211373,Driving Miss Daisy
http://www.wikidata.org/entity/Q211429,Up in the Air
http://www.wikidata.org/entity/Q211525,The Railway Children
http://www.wikidata.org/entity/Q211545,Journey 2: The Mysterious Island
http://www.wikidata.org/entity/Q211693,200 Motels
http://www.wikidata.org/entity/Q211701,When a Man Falls in the Forest
http://www.wikidata.org/entity/Q211722,200 Pounds Beauty
http://www.wikidata.org/entity/Q211784,2010: The Year We Make Contact
http://www.wikidata.org/entity/Q211903,2012 Doomsday
http://www.wikidata.org/entity/Q211954,Love Me No More
http://www.wikidata.org/entity/Q212041,Sweeney Todd: The Demon Barber of Fleet Street
http://www.wikidata.org/entity/Q212098,Closer
http://www.wikidata.org/entity/Q212123,Vicky Cristina Barcelona
http://www.wikidata.org/entity/Q212129,A Streetcar Named Desire
http://www.wikidata.org/entity/Q212140,Piggies
http://www.wikidata.org/entity/Q212145,The World Is Not Enough
http://www.wikidata.org/entity/Q212228,2020 Texas Gladiators
http://www.wikidata.org/entity/Q212333,Night Falls on Manhattan
http://www.wikidata.org/entity/Q212387,I Love You All
http://www.wikidata.org/entity/Q212493,Savior
http://www.wikidata.org/entity/Q212538,2040
http://www.wikidata.org/entity/Q197233,"Murder, She Said"
http://www.wikidata.org/entity/Q197412,Platform
http://www.wikidata.org/entity/Q197460,The Red Head
http://www.wikidata.org/entity/Q197470,Headspace
http://www.wikidata.org/entity/Q197491,The Wolverine
http://www.wikidata.org/entity/Q198028,ParaNorman
http://www.wikidata.org/entity/Q198451,Saving Silverman
http://www.wikidata.org/entity/Q198557,Monkey Shines
http://www.wikidata.org/entity/Q198560,A Few Best Men
http://www.wikidata.org/entity/Q199155,Topo Gigio and the Missile War
http://www.wikidata.org/entity/Q199253,Akaboshi
http://www.wikidata.org/entity/Q199310,Zift
http://www.wikidata.org/entity/Q199313,Zig-Zig
http://www.wikidata.org/entity/Q199732,Tube
http://www.wikidata.org/entity/Q199915,Ezhupunna Tharakan
http://www.wikidata.org/entity/Q200091,17 Girls
http://www.wikidata.org/entity/Q200096,17 Again
http://www.wikidata.org/entity/Q200299,All About Eve
http://www.wikidata.org/entity/Q200396,Sherlock Holmes
http://www.wikidata.org/entity/Q200431,Chitchor
http://www.wikidata.org/entity/Q200432,Godzilla vs. Hedorah
http://www.wikidata.org/entity/Q200437,Stalker
http://www.wikidata.org/entity/Q200477,180°
http://www.wikidata.org/entity/Q200482,The Glass Slipper
http://www.wikidata.org/entity/Q200517,Tante Frieda – Neue Lausbubengeschichten
http://www.wikidata.org/entity/Q200572,"I, Robot"
http://www.wikidata.org/entity/Q200607,The Brothers Lionheart
http://www.wikidata.org/entity/Q200672,Notting Hill
http://www.wikidata.org/entity/Q200728,Two Tickets to Paradise
http://www.wikidata.org/entity/Q200765,The Dust of Time
http://www.wikidata.org/entity/Q200804,Predator
http://www.wikidata.org/entity/Q200827,The Wicker Man
http://www.wikidata.org/entity/Q200873,The Lost World: Jurassic Park
http://www.wikidata.org/entity/Q200980,A Crime
http://www.wikidata.org/entity/Q200981,Pedro Só
http://www.wikidata.org/entity/Q201115,Stella
http://www.wikidata.org/entity/Q201209,Captain Horatio Hornblower R.N.
http://www.wikidata.org/entity/Q201215,My Fair Lady
http://www.wikidata.org/entity/Q201234,The Adventures of Robin Hood
http://www.wikidata.org/entity/Q201293,Roman Holiday
http://www.wikidata.org/entity/Q201379,Forgetting Sarah Marshall
http://www.wikidata.org/entity/Q201674,The Deer Hunter
http://www.wikidata.org/entity/Q201687,Milk
http://www.wikidata.org/entity/Q201713,The Last of Mrs. Cheyney
http://www.wikidata.org/entity/Q201819,District 9
http://www.wikidata.org/entity/Q201824,Heima
http://www.wikidata.org/entity/Q201923,Tadpole
http://www.wikidata.org/entity/Q201924,The Aviator
http://www.wikidata.org/entity/Q202016,Splitting Heirs
http://www.wikidata.org/entity/Q202028,War of the Worlds
http://www.wikidata.org/entity/Q202029,Bringing Down the House
http://www.wikidata.org/entity/Q202211,Gandhi
http://www.wikidata.org/entity/Q202264,Murders in the Rue Morgue
http://www.wikidata.org/entity/Q202326,The Godfather Part III
